"Bug
ID",Product,Component,Assignee,Status,Resolution,Summary,Changed,"Assignee
Real
Name",Classification,Hardware,"Number of
Comments",Opened,OS,Priority,Reporter,"Reporter
Real
Name",Severity,"Target
Milestone",Version,Votes
168093,Platform,User Assistance,agarcher,VERIFIED,FIXED,[CheatSheet] Not advancing to next step after performing action,6/8/2007 12:09,Adam Archer,Eclipse,PC,18,12/14/2006 12:36,Windows XP,P3,cgold,Chris Goldthorpe,normal,3.3 RC4,3.3,0
174663,Platform,User Assistance,agarcher,VERIFIED,FIXED,[CheatSheet] Update SDK cheat sheets to add translation hints,6/6/2007 13:55,Adam Archer,Eclipse,PC,10,2/19/2007 13:14,Windows XP,P3,cgold,Chris Goldthorpe,normal,3.3 RC4,3.3,0
189791,Platform,User Assistance,agarcher,VERIFIED,FIXED,org.eclipse.tomcat tolerance set wrong for org.apache.ant plug-in,6/11/2007 10:07,Adam Archer,Eclipse,PC,12,5/29/2007 17:36,Windows XP,P3,farrellp,Peter Farrell,critical,3.3 RC3,3.3,0
189923,Platform,User Assistance,agarcher,VERIFIED,FIXED,3.3M1 New and Notewothy features undocumented,6/6/2007 13:03,Adam Archer,Eclipse,PC,8,5/30/2007 9:58,Windows XP,P3,agarcher,Adam Archer,normal,3.3 RC4,3.3,0
190341,Platform,User Assistance,agarcher,VERIFIED,FIXED,[Help] Remote Help is not documented,6/11/2007 9:48,Adam Archer,Eclipse,PC,13,5/31/2007 16:51,Windows XP,P3,agarcher,Adam Archer,normal,3.3 RC4,3.3,0
190342,Platform,User Assistance,agarcher,VERIFIED,FIXED,[Help] Help preference page reference doc is out of date,6/6/2007 13:12,Adam Archer,Eclipse,PC,5,5/31/2007 16:54,Windows XP,P3,agarcher,Adam Archer,normal,3.3 RC4,3.3,0
204086,PDE,UI,agarcher,VERIFIED,FIXED,Plug-in validation uses disabled JRE instead of Execution Environment,10/24/2007 10:31,Adam Archer,Eclipse,PC,9,9/20/2007 5:18,Windows XP,P3,markus_keller,Markus Keller,normal,3.4 M3,3.4,0
221608,Platform,User Assistance,agarcher,VERIFIED,FIXED,[Forms] FormText sometimes paints lines in lists incorrectly,7/1/2008 14:40,Adam Archer,Eclipse,PC,8,3/5/2008 18:06,Windows XP,P3,kowalskilee,Lee Anne Kowalski,normal,3.4 M7,3.4,0
126568,Platform,UI,ahunter.eclipse,VERIFIED,FIXED,[TabbedProperties] Compilation error due to assert keyword,2/16/2006 12:24,Anthony Hunter,Eclipse,PC,3,2/6/2006 10:12,Windows 2000,P3,nick_edgar,Nick Edgar,normal,3.2 M5,3.2,0
127488,Platform,UI,ahunter.eclipse,VERIFIED,FIXED,[TabbedProperties] Both Filter and TypeMapper applied,2/14/2006 15:22,Anthony Hunter,Eclipse,PC,8,2/13/2006 11:28,Windows XP,P3,ahunter.eclipse,Anthony Hunter,major,3.2 M5,3.2,0
259553,Platform,UI,ahunter.eclipse,VERIFIED,FIXED,[TabbedProperties] expensive refresh of text,2/23/2009 13:02,Anthony Hunter,Eclipse,PC,14,12/23/2008 6:01,Linux,P3,laurent.goubet,Laurent Goubet,normal,3.4.2,3.4,0
63791,JDT,UI,aiproulx,VERIFIED,FIXED,[Decorators] M9 - Package symbol overlayed by CVS decorators.,6/11/2004 7:29,Andrée Proulx,Eclipse,PC,7,5/25/2004 4:14,Windows XP,P3,gabriele.garuglieri,Gabriele Garuglieri,normal,3.0 RC1,3,0
24179,Platform,UI,airvine,VERIFIED,FIXED,[About] Drag select in Welcome editor causes link  to open,12/17/2002 9:32,Andrew Irvine,Eclipse,PC,4,9/27/2002 9:37,Windows 2000,P3,airvine,Andrew Irvine,normal,---,2,0
24194,Platform,UI,airvine,VERIFIED,FIXED,[About] Choosing link changes focus,12/17/2002 9:33,Andrew Irvine,Eclipse,PC,7,9/27/2002 13:29,Windows 2000,P3,airvine,Andrew Irvine,normal,2.1 M2,2,0
24238,Platform,UI,airvine,VERIFIED,FIXED,[Welcome] Wrap parsing error,12/17/2002 9:33,Andrew Irvine,Eclipse,PC,2,9/30/2002 16:26,Windows 2000,P3,airvine,Andrew Irvine,normal,---,2,0
24390,Platform,UI,airvine,VERIFIED,FIXED,[Welcome] Ctrl+Tab should tab out of the welcome page,10/17/2002 17:26,Andrew Irvine,Eclipse,PC,4,10/4/2002 10:28,Windows 2000,P3,knut_radloff,Knut Radloff,normal,2.1 M2,2,0
24984,Platform,UI,airvine,VERIFIED,INVALID,[About] Linux-motif traversal skipping buttons in About Dialog,12/17/2002 9:33,Andrew Irvine,Eclipse,PC,2,10/17/2002 10:34,Linux-Motif,P3,airvine,Andrew Irvine,normal,---,2,0
24986,Platform,UI,airvine,VERIFIED,DUPLICATE,[Welcome] Traversal revisits selection,12/17/2002 9:33,Andrew Irvine,Eclipse,PC,2,10/17/2002 10:37,Linux-Motif,P3,airvine,Andrew Irvine,normal,---,2,0
27579,Platform,UI,airvine,VERIFIED,FIXED,NPE in editorList,12/17/2002 9:34,Andrew Irvine,Eclipse,PC,2,12/3/2002 10:40,Linux-GTK,P3,airvine,Andrew Irvine,normal,---,2.1,0
27661,Platform,UI,airvine,VERIFIED,FIXED,[Editor management] default values for scope and sort,12/17/2002 9:34,Andrew Irvine,Eclipse,PC,2,12/4/2002 9:46,Windows XP,P3,airvine,Andrew Irvine,normal,---,2.1,0
27767,Platform,UI,airvine,VERIFIED,FIXED,[Editor management] closing editors,12/17/2002 9:34,Andrew Irvine,Eclipse,PC,5,12/5/2002 11:00,Windows XP,P3,airvine,Andrew Irvine,normal,---,2.1,0
27787,Platform,UI,airvine,VERIFIED,FIXED,[Editor management] flicker when open/close editors,12/17/2002 9:34,Andrew Irvine,Eclipse,PC,2,12/5/2002 13:48,Windows XP,P3,airvine,Andrew Irvine,normal,---,2.1,0
27790,Platform,UI,airvine,VERIFIED,FIXED,[Editor management] rename editors view,12/17/2002 9:35,Andrew Irvine,Eclipse,PC,4,12/5/2002 14:29,All,P3,airvine,Andrew Irvine,normal,---,2.1,0
27965,Platform,UI,airvine,VERIFIED,DUPLICATE,[Welcome] Welcome Editor,12/17/2002 9:35,Andrew Irvine,Eclipse,PC,4,12/9/2002 13:55,Windows XP,P3,airvine,Andrew Irvine,normal,---,2.1,0
28013,Platform,UI,airvine,VERIFIED,FIXED,[Editor management] reduce flicker on closing editors,12/17/2002 9:35,Andrew Irvine,Eclipse,PC,2,12/10/2002 9:10,Windows XP,P3,airvine,Andrew Irvine,normal,---,2.1,0
28029,Platform,UI,airvine,VERIFIED,FIXED,[Editor management] NPE:  createTab,12/17/2002 9:35,Andrew Irvine,Eclipse,PC,3,12/10/2002 10:47,Windows XP,P3,airvine,Andrew Irvine,normal,---,2.1,0
28141,Platform,UI,airvine,VERIFIED,FIXED,[Editor management] editorList selection,12/17/2002 9:36,Andrew Irvine,Eclipse,PC,2,12/11/2002 17:26,Windows XP,P3,airvine,Andrew Irvine,normal,---,2.1,0
28198,Platform,UI,airvine,VERIFIED,FIXED,[Editor management] Make EditorList optional,12/17/2002 9:36,Andrew Irvine,Eclipse,PC,2,12/12/2002 12:51,Windows XP,P3,airvine,Andrew Irvine,normal,---,2.1,0
33277,Platform,UI,airvine,VERIFIED,FIXED,[Properties Dialog] SWT.WRAP style and field values,3/19/2003 10:44,Andrew Irvine,Eclipse,PC,6,2/26/2003 10:37,Windows XP,P3,airvine,Andrew Irvine,normal,2.1 RC2,2.1,0
33318,Platform,UI,airvine,VERIFIED,FIXED,[Linked resources] Resolved location should only be shown for linked resources bound to a variable,3/19/2003 15:38,Andrew Irvine,Eclipse,Other,7,2/26/2003 14:06,Linux-Motif,P3,knut_radloff,Knut Radloff,normal,2.1 RC2,2,0
33490,Platform,UI,airvine,VERIFIED,FIXED,[About] Formatting of config details w.r.t. fragments,3/19/2003 15:36,Andrew Irvine,Eclipse,PC,4,2/27/2003 15:10,Windows 2000,P3,dj.houghton,DJ Houghton,minor,2.1 RC2,2.1,0
33706,Platform,UI,airvine,VERIFIED,FIXED,[Properties] Label capitalization,3/19/2003 15:36,Andrew Irvine,Eclipse,PC,4,3/3/2003 17:35,Windows 2000,P3,knut_radloff,Knut Radloff,normal,---,2,0
34198,Platform,UI,airvine,VERIFIED,FIXED,[Workbench] Missing or corrupt images should not cause eclipse to fail,3/19/2003 15:35,Andrew Irvine,Eclipse,PC,5,3/8/2003 9:36,Windows XP,P3,nick_edgar,Nick Edgar,normal,2.1 RC3,2.1,0
34722,Platform,UI,airvine,VERIFIED,FIXED,[About] [Help] F1 help inaccurate for feature plugin details,3/19/2003 15:35,Andrew Irvine,Eclipse,PC,10,3/11/2003 15:17,Windows XP,P3,nick_edgar,Nick Edgar,normal,2.1,2.1,0
34723,Platform,UI,airvine,VERIFIED,FIXED,[About] [Help] Missing F1 help for config details editor,4/10/2003 9:11,Andrew Irvine,Eclipse,PC,8,3/11/2003 15:19,Windows XP,P3,nick_edgar,Nick Edgar,normal,2.1 RC3,2.1,0
35076,Platform,UI,airvine,VERIFIED,FIXED,[Key Bindings] Help menu items need command ids,3/19/2003 15:18,Andrew Irvine,Eclipse,PC,11,3/14/2003 17:25,Windows XP,P3,csmclaren,Chris McLaren,normal,2.1 RC3,2.1,0
2848,Platform,Compare,akiezun,VERIFIED,FIXED,DCR: Compare with each other editor should indicate changes (1GJY9XD),6/3/2002 8:23,Adam Kiezun,Eclipse,All,5,10/10/2001 22:44,Windows NT,P3,daniel_megert,Dani Megert,normal,2.0 F2,2,0
3787,JDT,UI,akiezun,VERIFIED,FIXED,review: IPreactivatedRefactoring must go (1GIK9SC),1/24/2002 8:00,Adam Kiezun,Eclipse,All,4,10/10/2001 23:00,Windows NT,P3,akiezun,Adam Kiezun,major,---,2,0
3820,JDT,UI,akiezun,VERIFIED,FIXED,Missing,1/18/2002 3:08,Adam Kiezun,Eclipse,All,3,10/10/2001 23:01,All,P3,carolynmacleod4,Carolyn MacLeod,critical,---,2,0
3885,JDT,UI,akiezun,VERIFIED,FIXED,Assertion failed in rename paramter refactoring (1GF25DZ),1/18/2002 5:19,Adam Kiezun,Eclipse,All,4,10/10/2001 23:02,Windows NT,P3,daniel_megert,Dani Megert,major,---,2,0
3894,JDT,UI,akiezun,VERIFIED,FIXED,rename method: change not created  (1GF5GX9),1/18/2002 6:44,Adam Kiezun,Eclipse,All,4,10/10/2001 23:02,All,P3,erich_gamma,Erich Gamma,normal,---,2,0
3947,JDT,UI,akiezun,VERIFIED,FIXED,cannot drag and drop source folders (1GF7OQL),1/21/2002 2:26,Adam Kiezun,Eclipse,All,3,10/10/2001 23:03,Windows NT,P3,akiezun,Adam Kiezun,major,---,2,0
4001,JDT,UI,akiezun,VERIFIED,FIXED,Refactoring Move CU: no icon for import additions (1GFO1ZJ),1/22/2002 7:58,Adam Kiezun,Eclipse,All,4,10/10/2001 23:04,Windows 2000,P3,dirk_baeumer,Dirk Baeumer,major,---,2,0
4046,JDT,UI,akiezun,VERIFIED,FIXED,NLS: Show dialog when there are no strings to externalize (1GGYN3N),1/23/2002 3:15,Adam Kiezun,Eclipse,All,2,10/10/2001 23:05,Windows All,P3,erich_gamma,Erich Gamma,normal,---,2,0
4050,JDT,UI,akiezun,VERIFIED,FIXED,Externalize Strings: Checks keys even if not used (1GGZ0PC),1/23/2002 3:27,Adam Kiezun,Eclipse,All,3,10/10/2001 23:05,Windows 2000,P3,nick_edgar,Nick Edgar,normal,---,2,0
4257,JDT,UI,akiezun,VERIFIED,FIXED,Packages View overwrites files without warning (1GKM8WL),2/8/2002 2:55,Adam Kiezun,Eclipse,All,2,10/10/2001 23:08,All,P3,rodrigo,Rodrigo Peretti,normal,---,2,0
6356,JDT,UI,akiezun,VERIFIED,FIXED,Outliner has to delete actions,1/16/2002 2:33,Adam Kiezun,Eclipse,PC,2,11/27/2001 12:21,Windows 2000,P3,dirk_baeumer,Dirk Baeumer,normal,---,2,0
6413,JDT,UI,akiezun,VERIFIED,FIXED,incorrect temp inlining,1/16/2002 2:44,Adam Kiezun,Eclipse,PC,2,11/29/2001 6:36,Windows 2000,P3,akiezun,Adam Kiezun,normal,---,2,0
6414,JDT,UI,akiezun,VERIFIED,FIXED,inline temp not activated on a valid selection,1/16/2002 2:46,Adam Kiezun,Eclipse,PC,2,11/29/2001 6:36,Windows 2000,P3,akiezun,Adam Kiezun,normal,---,2,0
7081,JDT,UI,akiezun,VERIFIED,FIXED,Reorder parameters doesn't adjust paramter's type,1/15/2002 6:25,Adam Kiezun,Eclipse,PC,3,12/19/2001 2:47,Windows 2000,P3,dirk_baeumer,Dirk Baeumer,major,---,2,0
7097,JDT,UI,akiezun,VERIFIED,FIXED,Pull up method is not very useful without being able to pull up fields,1/15/2002 7:48,Adam Kiezun,Eclipse,PC,4,12/19/2001 9:48,Windows 2000,P3,dirk_baeumer,Dirk Baeumer,normal,---,2,0
8166,JDT,UI,akiezun,VERIFIED,FIXED,nls: 'find string' dialog needs a button to open nls wizard,3/28/2002 8:36,Adam Kiezun,Eclipse,PC,9,1/23/2002 11:18,All,P3,Claude_Knaus,Claude Knaus,normal,---,2,0
10790,Platform,Compare,akiezun,VERIFIED,FIXED,Patch does not apply if file not found locally,6/3/2002 9:51,Adam Kiezun,Eclipse,PC,5,3/5/2002 12:30,Windows 2000,P3,jeff_brown,Jeff Brown,normal,2.0 F2,2,0
10917,Platform,Compare,akiezun,VERIFIED,FIXED,Patch support does not use mnemonics,6/3/2002 8:01,Adam Kiezun,Eclipse,PC,5,3/6/2002 21:39,Windows 2000,P3,nick_edgar,Nick Edgar,normal,2.0 F2,2,0
11667,JDT,UI,akiezun,VERIFIED,FIXED,rename temp: incorrectly allowed,3/28/2002 4:03,Adam Kiezun,Eclipse,PC,4,3/19/2002 13:41,Windows 2000,P3,akiezun,Adam Kiezun,normal,---,2,0
12643,Platform,Compare,akiezun,VERIFIED,FIXED,Expand all does not disable when there is no selection,6/3/2002 6:58,Adam Kiezun,Eclipse,PC,4,4/2/2002 14:14,All,P3,lavinm,Matt Lavin,enhancement,2.0 F2,2,0
13190,Platform,Compare,akiezun,VERIFIED,FIXED,"Compare with Patch does not apply Patch, if single file selected",6/3/2002 6:57,Adam Kiezun,Eclipse,PC,5,4/10/2002 6:31,Windows 2000,P3,till_bay,Till Bay,normal,2.0 F2,2,0
13379,Platform,Compare,akiezun,VERIFIED,FIXED,Patch compare doesn't work,6/5/2002 7:42,Adam Kiezun,Eclipse,PC,10,4/10/2002 12:21,Windows 2000,P3,carolynmacleod4,Carolyn MacLeod,normal,2.0 F2,2,0
14800,Platform,Compare,akiezun,VERIFIED,FIXED,Compare View eats tabs,6/5/2002 4:58,Adam Kiezun,Eclipse,PC,8,4/26/2002 16:28,Windows 2000,P3,Tod_Creasey,Tod Creasey,normal,2.0 F2,2,0
17264,JDT,UI,akiezun,VERIFIED,FIXED,Delete needs busy cursor or progress,6/6/2002 8:17,Adam Kiezun,Eclipse,PC,11,5/23/2002 9:54,Windows 2000,P3,daniel_megert,Dani Megert,minor,2.0 F3,2,0
18137,JDT,UI,akiezun,VERIFIED,FIXED,No uncaught exception are thrown by selected code. - .. But there is an uncaught IOExcption,6/3/2002 6:27,Adam Kiezun,Eclipse,PC,7,5/29/2002 5:27,Windows NT,P3,demeester_roel,Roel De Meester,normal,2.0 F2,2,0
18285,JDT,UI,akiezun,VERIFIED,FIXED,Double-clicking on import statement transfers to referenced type,6/3/2002 6:21,Adam Kiezun,Eclipse,PC,8,5/30/2002 6:23,Windows 2000,P3,philippe_mulet,Philipe Mulet,normal,2.0 F2,2,0
18291,JDT,UI,akiezun,VERIFIED,FIXED,incorrect dialog title in surround with try.catch,6/3/2002 6:19,Adam Kiezun,Eclipse,PC,4,5/30/2002 8:01,Windows 2000,P3,akiezun,Adam Kiezun,normal,2.0 F2,2,0
18297,JDT,UI,akiezun,VERIFIED,FIXED,Organize imports misses unused imports,6/3/2002 9:26,Adam Kiezun,Eclipse,PC,7,5/30/2002 9:01,Windows 2000,P3,philippe_mulet,Philipe Mulet,normal,2.0 F2,2,0
18324,JDT,UI,akiezun,VERIFIED,FIXED,Hardcoded strings in Java prefs,6/3/2002 6:15,Adam Kiezun,Eclipse,PC,4,5/30/2002 11:18,Windows 2000,P3,rabone,Richard Bone,normal,2.0 F2,2,0
18410,JDT,UI,akiezun,VERIFIED,FIXED,IllegalArgumentException opening NLS search page,6/3/2002 6:11,Adam Kiezun,Eclipse,PC,4,5/31/2002 3:24,Windows 2000,P3,daniel_megert,Dani Megert,major,2.0 F2,2,0
18468,JDT,UI,akiezun,VERIFIED,FIXED,Members view: removing source for whole type leaves members,6/3/2002 6:04,Adam Kiezun,Eclipse,PC,5,5/31/2002 12:24,Windows 2000,P3,daniel_megert,Dani Megert,major,2.0 F2,2,0
18555,JDT,UI,akiezun,VERIFIED,FIXED,reference to org.eclipse.vcm,6/3/2002 6:00,Adam Kiezun,Eclipse,PC,4,5/31/2002 22:32,Windows 2000,P3,Kevin_McGuire,Kevin McGuire,normal,2.0 F2,2,0
19743,JDT,UI,akiezun,VERIFIED,FIXED,"Trademark requirement - ""Java"" as an adjective",6/13/2002 8:00,Adam Kiezun,Eclipse,PC,5,6/9/2002 13:58,Windows 2000,P3,kehn,Dan Kehn,trivial,2.0 F3,2,0
21033,JDT,UI,akiezun,VERIFIED,FIXED,TVT2: Clashing mnemonics in Java -> Editor panel,8/22/2002 6:32,Adam Kiezun,Eclipse,PC,7,6/26/2002 16:35,Windows 2000,P3,rabone,Richard Bone,normal,2.0.1,2,0
21292,JDT,UI,akiezun,VERIFIED,FIXED,Renaming (refactoring) boolean variables isX renames to getX,8/22/2002 7:12,Adam Kiezun,Eclipse,PC,8,7/8/2002 2:50,Windows XP,P3,bchoi,Bernard Choi,minor,2.0.1,2,0
23696,JDT,UI,akiezun,VERIFIED,FIXED,Extract Interface: Distinction between overridden/implemented and new methods,11/14/2002 5:45,Adam Kiezun,Eclipse,PC,5,9/18/2002 6:40,All,P3,Claude_Knaus,Claude Knaus,enhancement,2.1 M2,2,0
23715,JDT,UI,akiezun,VERIFIED,FIXED,Move To Top Level: request option to specify this as final field,11/14/2002 6:22,Adam Kiezun,Eclipse,PC,4,9/18/2002 10:07,All,P3,Claude_Knaus,Claude Knaus,enhancement,2.1 M2,2,0
23728,JDT,UI,akiezun,VERIFIED,DUPLICATE,"Move To Top Level: Should work with inner interfaces, too",11/14/2002 6:30,Adam Kiezun,Eclipse,All,3,9/18/2002 10:39,All,P3,Claude_Knaus,Claude Knaus,enhancement,---,2,0
24571,JDT,UI,akiezun,VERIFIED,FIXED,Move To Top Level: puts several statements on one line [refactoring],11/14/2002 8:46,Adam Kiezun,Eclipse,PC,13,10/9/2002 9:28,Windows NT,P3,neil,Neil Swingler,normal,---,2,0
24585,JDT,UI,akiezun,VERIFIED,FIXED,Rename field with getter misses getter of interface [refactoring],10/17/2002 9:19,Adam Kiezun,Eclipse,PC,4,10/9/2002 11:53,Windows 2000,P3,markus_keller,Markus Keller,major,2.1 M2,2,0
24740,JDT,UI,akiezun,VERIFIED,FIXED,"Refactoring leads to bad code when refactoring strings containing ""\"" (backslash) [refactoring]",11/14/2002 8:53,Adam Kiezun,Eclipse,PC,3,10/14/2002 3:53,Windows 2000,P3,lptr,Lorant Pinter,normal,---,2.0.1,0
24808,JDT,UI,akiezun,VERIFIED,FIXED,"Refactor String ""+"" expression not correct [refactoring]",11/14/2002 8:55,Adam Kiezun,Eclipse,PC,5,10/15/2002 19:44,other,P3,nickell,Eric Nickell,normal,2.1 M3,2,0
24841,JDT,UI,akiezun,VERIFIED,FIXED,Refactoring should use IWorkbench.saveAllEditors [refactoring],11/14/2002 8:58,Adam Kiezun,Eclipse,PC,3,10/16/2002 11:48,Windows 2000,P3,eduardo_pereira,Eduardo Pereira,normal,---,2,0
25031,JDT,UI,akiezun,VERIFIED,FIXED,[Dialogs] Bogus progress bar after canceling paste,11/14/2002 10:13,Adam Kiezun,Eclipse,PC,6,10/17/2002 16:43,Windows 2000,P3,john.arthorne,John Arthorne,normal,---,2,0
25137,JDT,UI,akiezun,VERIFIED,FIXED,Paste enabled with deleted file on clipboard [ccp],11/14/2002 10:20,Adam Kiezun,Eclipse,PC,4,10/21/2002 14:31,Windows 2000,P3,knut_radloff,Knut Radloff,normal,2.1 M4,2,0
25177,JDT,UI,akiezun,VERIFIED,FIXED,cannot copy paste or dnd outside of classpath [ccp],11/14/2002 12:46,Adam Kiezun,Eclipse,PC,3,10/22/2002 8:30,Windows 2000,P3,akiezun,Adam Kiezun,major,2.1 M4,2,0
25537,JDT,UI,akiezun,VERIFIED,FIXED,move to top level: incorrect handling of Outer.this.m(),11/14/2002 10:06,Adam Kiezun,Eclipse,PC,3,10/30/2002 8:49,Windows 2000,P3,akiezun,Adam Kiezun,normal,2.1 M3,2,0
25794,JDT,UI,akiezun,VERIFIED,FIXED,Buttons cut off in externalize strings dialog,11/14/2002 9:55,Adam Kiezun,Eclipse,PC,4,11/6/2002 14:25,Linux-Motif,P3,James_Moody,James Moody,minor,---,2.1,0
26019,JDT,UI,akiezun,VERIFIED,FIXED,Deleting default package gives blank string in message,11/14/2002 9:32,Adam Kiezun,Eclipse,PC,3,11/12/2002 0:33,Windows XP,P3,nick_edgar,Nick Edgar,normal,2.1 M3,2.1,0
28260,JDT,UI,akiezun,VERIFIED,FIXED,Add 'Refactor ... pull up signature',2/19/2003 11:02,Adam Kiezun,Eclipse,All,4,12/13/2002 8:55,All,P3,alex.blewitt,Alex Blewitt,enhancement,2.1 M5,2.1,0
32990,JDT,UI,akiezun,VERIFIED,FIXED,Generation of interface methods should prefix with 'public abstract',3/14/2003 5:19,Adam Kiezun,Eclipse,All,8,2/25/2003 11:04,All,P3,alex.blewitt,Alex Blewitt,trivial,2.1 RC2,2.1,0
34065,JDT,UI,akiezun,VERIFIED,FIXED,Move to/from default package should inform user about potential errors [refactoring],3/20/2003 11:47,Adam Kiezun,Eclipse,PC,8,3/7/2003 6:21,Windows XP,P3,kai-uwe_maetzel,Kai-Uwe Maetzel,major,2.1 RC3,2.1,0
34926,JDT,UI,akiezun,VERIFIED,FIXED,Exception in pull-up refactoring [refactoring],6/3/2003 10:09,Adam Kiezun,Eclipse,PC,12,3/13/2003 12:11,Windows XP,P3,cagatayk,Cagatay Kavukcuoglu,normal,2.1.1,2.1,0
35123,JDT,UI,akiezun,VERIFIED,FIXED,NLS not done correctly,3/20/2003 12:16,Adam Kiezun,Eclipse,PC,6,3/17/2003 4:53,Windows XP,P3,daniel_megert,Dani Megert,normal,2.1 RC3,2.1,0
37566,JDT,UI,akiezun,VERIFIED,FIXED,Cannot rename a Java Project referenced by a Simple Project [refactoring],6/3/2003 10:12,Adam Kiezun,Eclipse,PC,8,5/13/2003 16:21,Windows 2000,P3,ppshah,Pratik Shah,major,2.1.1,2.1,0
38084,JDT,UI,akiezun,VERIFIED,FIXED,Refactor/Rename field; inconsistent 'getter' format [refactoring],9/30/2003 7:39,Adam Kiezun,Eclipse,All,4,5/24/2003 14:31,All,P3,alex.blewitt,Alex Blewitt,trivial,3.0 M2,2.1,0
429108,Platform,UI,akurtako,VERIFIED,FIXED,Remove deleted file from bin.includes,5/30/2014 11:12,Alexander Kurtakov,Eclipse,PC,4,2/26/2014 2:35,Linux,P3,akurtakov,Alexander Kurtakov,normal,4.4 M6,4.4,0
459761,Platform,UI,akurtako,VERIFIED,FIXED,Remove redundant superinterface in JFace,2/13/2015 5:41,Alexander Kurtakov,Eclipse,PC,10,2/12/2015 7:13,Linux,P3,akurtakov,Alexander Kurtakov,normal,4.5 M6,4.5,0
461059,Platform,User Assistance,akurtako,VERIFIED,FIXED,Prevent dirt in workspace,4/28/2015 15:04,Alexander Kurtakov,Eclipse,PC,24,2/27/2015 10:34,Linux,P3,akurtakov,Alexander Kurtakov,normal,4.5 M7,4.5,0
404448,Platform,SWT,akurtakov,VERIFIED,FIXED,[GTK3] Images of disabled buttons are not grayed out,9/20/2013 8:37,Alexander Kurtakov,Eclipse,PC,13,3/27/2013 10:25,Linux,P3,spektor.anatoly,Anatoly Spektor,normal,4.3.1,4.3,0
408505,Platform,SWT,akurtakov,VERIFIED,FIXED,[GTK 3.8] In ControlExample when switching Tabs CoolBar is not visible,8/8/2013 10:58,Alexander Kurtakov,Eclipse,PC,10,5/20/2013 12:54,Linux,P3,spektor.anatoly,Anatoly Spektor,normal,4.4 M1,4.3,0
411452,Platform,SWT,akurtakov,VERIFIED,FIXED,"[GTK3] Search dialogue isn't ""reusable"" when using export SWT_GTK3=1",2/12/2014 7:03,Alexander Kurtakov,Eclipse,PC,9,6/23/2013 20:13,Linux,P3,david_williams,David Williams,major,4.4 M2,4.3,0
419527,Platform,SWT,akurtakov,VERIFIED,FIXED,Dirty working tree: SWT jars and zips,1/16/2014 2:58,Alexander Kurtakov,Eclipse,PC,19,10/15/2013 17:20,Linux,P3,david_williams,David Williams,normal,4.4 M5,4.3,0
425999,Platform,SWT,akurtakov,VERIFIED,FIXED,[GTK3] Running Snippet294 gives Gdk-CRITICAL with GTK3,1/29/2014 12:36,Alexander Kurtakov,Eclipse,PC,3,1/17/2014 11:03,Linux,P3,akurtakov,Alexander Kurtakov,normal,4.4 M5,4.4,0
428894,JDT,Core,akurtakov,VERIFIED,FIXED,Unify antrun plugin version used.,4/29/2014 4:41,Alexander Kurtakov,Eclipse,PC,4,2/24/2014 6:47,Linux,P3,akurtakov,Alexander Kurtakov,normal,4.4 M7,4.4,0
447207,Platform,SWT,akurtakov,VERIFIED,FIXED,SWT and LWJGL (Snippet 195) crashes on libX11.XDefaultScreen+0x0,3/25/2015 1:21,Alexander Kurtakov,Eclipse,Macintosh,5,10/14/2014 23:37,Linux-GTK,P3,mike,Mike McFadden,critical,4.5 M7,4.4,0
458549,Platform,Resources,akurtakov,VERIFIED,FIXED,Update maven antrun plugin configuration.,2/11/2015 7:46,Alexander Kurtakov,Eclipse,PC,4,1/27/2015 11:19,Linux,P3,akurtakov,Alexander Kurtakov,normal,4.5 M6,4.5,0
458642,Platform,Team,akurtakov,VERIFIED,FIXED,Update maven antrun plugin configuration.,2/11/2015 7:47,Alexander Kurtakov,Eclipse,PC,4,1/28/2015 9:31,Linux,P3,akurtakov,Alexander Kurtakov,normal,4.5 M6,4.5,0
459343,Platform,Resources,akurtakov,VERIFIED,FIXED,Generify org.eclipse.core.tests.resources,2/25/2015 4:31,Alexander Kurtakov,Eclipse,PC,5,2/6/2015 12:39,Linux,P3,akurtakov,Alexander Kurtakov,normal,4.5 M6,4.5,0
